St,Reference,BP,G_L,Cost,Assignment,DocumentNo,Ty,Doc Date,PK,Amount in doc curr,Quantity,Clrng doc,Materia,Text,AssignmentDate,DocDate,POSNumber,AmountCURR,FileName,ETL_Date,YYYYMM_DocDate
,,0096,1106070,,1024320250306,5108001790,GD,06.03.2025,40,918978.00,,,,10243BBL CPICK,20250306,20250603,10243,918978,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1025220250306,5108001790,GD,06.03.2025,40,340364.00,,,,10252BBL CPICK,20250306,20250603,10252,340364,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1025420250306,5108001790,GD,06.03.2025,40,320056.00,,,,10254BBL CPICK,20250306,20250603,10254,320056,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1025620250306,5108001790,GD,06.03.2025,40,414084.00,,,,10256BBL CPICK,20250306,20250603,10256,414084,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1026120250306,5108001790,GD,06.03.2025,40,784301.00,,,,10261BBL CPICK,20250306,20250603,10261,784301,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1026320250306,5108001790,GD,06.03.2025,40,495311.00,,,,10263BBL CPICK,20250306,20250603,10263,495311,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1026820250306,5108001790,GD,06.03.2025,40,546286.00,,,,10268BBL CPICK,20250306,20250603,10268,546286,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1027120250306,5108001790,GD,06.03.2025,40,213798.00,,,,10271BBL CPICK,20250306,20250603,10271,213798,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1028220250306,5108001790,GD,06.03.2025,40,647176.00,,,,10282BBL CPICK,20250306,20250603,10282,647176,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1028320250306,5108001790,GD,06.03.2025,40,476090.00,,,,10283BBL CPICK,20250306,20250603,10283,476090,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1028620250306,5108001790,GD,06.03.2025,40,478882.00,,,,10286BBL CPICK,20250306,20250603,10286,478882,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1028820250306,5108001790,GD,06.03.2025,40,482842.00,,,,10288BBL CPICK,20250306,20250603,10288,482842,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1028920250306,5108001790,GD,06.03.2025,40,262239.00,,,,10289BBL CPICK,20250306,20250603,10289,262239,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1029020250306,5108001790,GD,06.03.2025,40,331667.00,,,,10290BBL CPICK,20250306,20250603,10290,331667,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1029220250306,5108001790,GD,06.03.2025,40,427641.00,,,,10292BBL CPICK,20250306,20250603,10292,427641,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1029420250306,5108001790,GD,06.03.2025,40,356560.00,,,,10294BBL CPICK,20250306,20250603,10294,356560,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1029720250306,5108001790,GD,06.03.2025,40,352623.00,,,,10297BBL CPICK,20250306,20250603,10297,352623,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1029820250306,5108001790,GD,06.03.2025,40,564490.00,,,,10298BBL CPICK,20250306,20250603,10298,564490,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1029920250306,5108001790,GD,06.03.2025,40,337741.00,,,,10299BBL CPICK,20250306,20250603,10299,337741,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1030320250306,5108001790,GD,06.03.2025,40,459531.00,,,,10303BBL CPICK,20250306,20250603,10303,459531,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1030520250306,5108001790,GD,06.03.2025,40,867542.00,,,,10305BBL CPICK,20250306,20250603,10305,867542,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1031120250306,5108001790,GD,06.03.2025,40,416271.00,,,,10311BBL CPICK,20250306,20250603,10311,416271,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1031220250306,5108001790,GD,06.03.2025,40,450380.00,,,,10312BBL CPICK,20250306,20250603,10312,450380,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1031520250306,5108001790,GD,06.03.2025,40,836941.00,,,,10315BBL CPICK,20250306,20250603,10315,836941,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1031720250306,5108001790,GD,06.03.2025,40,494467.00,,,,10317BBL CPICK,20250306,20250603,10317,494467,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1220620250306,5108001790,GD,06.03.2025,40,247349.00,,,,12206BBL CPICK,20250306,20250603,12206,247349,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1221320250306,5108001790,GD,06.03.2025,40,228718.00,,,,12213BBL CPICK,20250306,20250603,12213,228718,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1221820250306,5108001790,GD,06.03.2025,40,337939.00,,,,12218BBL CPICK,20250306,20250603,12218,337939,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1223420250306,5108001790,GD,06.03.2025,40,312888.00,,,,12234BBL CPICK,20250306,20250603,12234,312888,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1224420250306,5108001790,GD,06.03.2025,40,153724.00,,,,12244BBL CPICK,20250306,20250603,12244,153724,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1226620250306,5108001790,GD,06.03.2025,40,195295.00,,,,12266BBL CPICK,20250306,20250603,12266,195295,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1226820250306,5108001790,GD,06.03.2025,40,246038.00,,,,12268BBL CPICK,20250306,20250603,12268,246038,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1226920250306,5108001790,GD,06.03.2025,40,259695.00,,,,12269BBL CPICK,20250306,20250603,12269,259695,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1229020250306,5108001790,GD,06.03.2025,40,137971.00,,,,12290BBL CPICK,20250306,20250603,12290,137971,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,1290220250306,5108001790,GD,06.03.2025,40,352905.00,,,,12902BBL CPICK,20250306,20250603,12902,352905,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,2226120250306,5108001790,GD,06.03.2025,40,165162.00,,,,22261BBL CPICK,20250306,20250603,22261,165162,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,2227920250306,5108001790,GD,06.03.2025,40,326625.00,,,,22279BBL CPICK,20250306,20250603,22279,326625,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,2243020250306,5108001790,GD,06.03.2025,40,211167.00,,,,22430BBL CPICK,20250306,20250603,22430,211167,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,2243320250306,5108001790,GD,06.03.2025,40,347185.00,,,,22433BBL CPICK,20250306,20250603,22433,347185,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,2244220250306,5108001790,GD,06.03.2025,40,538984.00,,,,22442BBL CPICK,20250306,20250603,22442,538984,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,2248220250306,5108001790,GD,06.03.2025,40,479530.00,,,,22482BBL CPICK,20250306,20250603,22482,479530,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,2248320250306,5108001790,GD,06.03.2025,40,374112.00,,,,22483BBL CPICK,20250306,20250603,22483,374112,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0096,1106070,,2248820250306,5108001790,GD,06.03.2025,40,588843.00,,,,22488BBL CPICK,20250306,20250603,22488,588843,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1000220250307,5108001803,GD,07.03.2025,40,454263.00,,,,10002BBL CPICK,20250307,20250703,10002,454263,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1000320250307,5108001803,GD,07.03.2025,40,632868.00,,,,10003BBL CPICK,20250307,20250703,10003,632868,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1000820250307,5108001803,GD,07.03.2025,40,214592.00,,,,10008BBL CPICK,20250307,20250703,10008,214592,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1001020250307,5108001803,GD,07.03.2025,40,432934.00,,,,10010BBL CPICK,20250307,20250703,10010,432934,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1001720250307,5108001803,GD,07.03.2025,40,623830.00,,,,10017BBL CPICK,20250307,20250703,10017,623830,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1001820250307,5108001803,GD,07.03.2025,40,455048.00,,,,10018BBL CPICK,20250307,20250703,10018,455048,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1001920250307,5108001803,GD,07.03.2025,40,214101.00,,,,10019BBL CPICK,20250307,20250703,10019,214101,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1002220250307,5108001803,GD,07.03.2025,40,379233.00,,,,10022BBL CPICK,20250307,20250703,10022,379233,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1002320250307,5108001803,GD,07.03.2025,40,235922.00,,,,10023BBL CPICK,20250307,20250703,10023,235922,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1002620250307,5108001803,GD,07.03.2025,40,337316.00,,,,10026BBL CPICK,20250307,20250703,10026,337316,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1003020250307,5108001803,GD,07.03.2025,40,337926.00,,,,10030BBL CPICK,20250307,20250703,10030,337926,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1003220250307,5108001803,GD,07.03.2025,40,431076.00,,,,10032BBL CPICK,20250307,20250703,10032,431076,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1003320250307,5108001803,GD,07.03.2025,40,542751.00,,,,10033BBL CPICK,20250307,20250703,10033,542751,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1003420250307,5108001803,GD,07.03.2025,40,404380.00,,,,10034BBL CPICK,20250307,20250703,10034,404380,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1003520250307,5108001803,GD,07.03.2025,40,306497.00,,,,10035BBL CPICK,20250307,20250703,10035,306497,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1003720250307,5108001803,GD,07.03.2025,40,478758.00,,,,10037BBL CPICK,20250307,20250703,10037,478758,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1003920250307,5108001803,GD,07.03.2025,40,949713.00,,,,10039BBL CPICK,20250307,20250703,10039,949713,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1004020250307,5108001803,GD,07.03.2025,40,638271.00,,,,10040BBL CPICK,20250307,20250703,10040,638271,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1004120250307,5108001803,GD,07.03.2025,40,765120.00,,,,10041BBL CPICK,20250307,20250703,10041,765120,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1004720250307,5108001803,GD,07.03.2025,40,295232.00,,,,10047BBL CPICK,20250307,20250703,10047,295232,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1005520250307,5108001803,GD,07.03.2025,40,869378.00,,,,10055BBL CPICK,20250307,20250703,10055,869378,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1005620250307,5108001803,GD,07.03.2025,40,582827.00,,,,10056BBL CPICK,20250307,20250703,10056,582827,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1005820250307,5108001803,GD,07.03.2025,40,212720.00,,,,10058BBL CPICK,20250307,20250703,10058,212720,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1005920250307,5108001803,GD,07.03.2025,40,624611.00,,,,10059BBL CPICK,20250307,20250703,10059,624611,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1006920250307,5108001803,GD,07.03.2025,40,972926.00,,,,10069BBL CPICK,20250307,20250703,10069,972926,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1007220250307,5108001803,GD,07.03.2025,40,752821.00,,,,10072BBL CPICK,20250307,20250703,10072,752821,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1007520250307,5108001803,GD,07.03.2025,40,114770.00,,,,10075BBL CPICK,20250307,20250703,10075,114770,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1007620250307,5108001803,GD,07.03.2025,40,484489.00,,,,10076BBL CPICK,20250307,20250703,10076,484489,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1008320250307,5108001803,GD,07.03.2025,40,865749.00,,,,10083BBL CPICK,20250307,20250703,10083,865749,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1008520250307,5108001803,GD,07.03.2025,40,391089.00,,,,10085BBL CPICK,20250307,20250703,10085,391089,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1008620250307,5108001803,GD,07.03.2025,40,952570.00,,,,10086BBL CPICK,20250307,20250703,10086,952570,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1009320250307,5108001803,GD,07.03.2025,40,487340.00,,,,10093BBL CPICK,20250307,20250703,10093,487340,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1009420250307,5108001803,GD,07.03.2025,40,491059.00,,,,10094BBL CPICK,20250307,20250703,10094,491059,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1009620250307,5108001803,GD,07.03.2025,40,666675.00,,,,10096BBL CPICK,20250307,20250703,10096,666675,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1009920250307,5108001803,GD,07.03.2025,40,395812.00,,,,10099BBL CPICK,20250307,20250703,10099,395812,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1010120250307,5108001803,GD,07.03.2025,40,412658.00,,,,10101BBL CPICK,20250307,20250703,10101,412658,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1010220250307,5108001803,GD,07.03.2025,40,523861.00,,,,10102BBL CPICK,20250307,20250703,10102,523861,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1010320250307,5108001803,GD,07.03.2025,40,978417.00,,,,10103BBL CPICK,20250307,20250703,10103,978417,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1010820250307,5108001803,GD,07.03.2025,40,886661.00,,,,10108BBL CPICK,20250307,20250703,10108,886661,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1011220250307,5108001803,GD,07.03.2025,40,724443.00,,,,10112BBL CPICK,20250307,20250703,10112,724443,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1011320250307,5108001803,GD,07.03.2025,40,371020.00,,,,10113BBL CPICK,20250307,20250703,10113,371020,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1011520250307,5108001803,GD,07.03.2025,40,564975.00,,,,10115BBL CPICK,20250307,20250703,10115,564975,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1011820250307,5108001803,GD,07.03.2025,40,218302.00,,,,10118BBL CPICK,20250307,20250703,10118,218302,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1011920250307,5108001803,GD,07.03.2025,40,323247.00,,,,10119BBL CPICK,20250307,20250703,10119,323247,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1012020250307,5108001803,GD,07.03.2025,40,463625.00,,,,10120BBL CPICK,20250307,20250703,10120,463625,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1012520250307,5108001803,GD,07.03.2025,40,519036.00,,,,10125BBL CPICK,20250307,20250703,10125,519036,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1012620250307,5108001803,GD,07.03.2025,40,341648.00,,,,10126BBL CPICK,20250307,20250703,10126,341648,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1012720250307,5108001803,GD,07.03.2025,40,381755.00,,,,10127BBL CPICK,20250307,20250703,10127,381755,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1013020250307,5108001803,GD,07.03.2025,40,580556.00,,,,10130BBL CPICK,20250307,20250703,10130,580556,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1015020250307,5108001803,GD,07.03.2025,40,620623.00,,,,10150BBL CPICK,20250307,20250703,10150,620623,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1015220250307,5108001803,GD,07.03.2025,40,766846.00,,,,10152BBL CPICK,20250307,20250703,10152,766846,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1015420250307,5108001803,GD,07.03.2025,40,357852.00,,,,10154BBL CPICK,20250307,20250703,10154,357852,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1015820250307,5108001803,GD,07.03.2025,40,1133049.00,,,,10158BBL CPICK,20250307,20250703,10158,1133049,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1017220250307,5108001803,GD,07.03.2025,40,812037.00,,,,10172BBL CPICK,20250307,20250703,10172,812037,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1017320250307,5108001803,GD,07.03.2025,40,147990.00,,,,10173BBL CPICK,20250307,20250703,10173,147990,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1017920250307,5108001803,GD,07.03.2025,40,323580.00,,,,10179BBL CPICK,20250307,20250703,10179,323580,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1018320250307,5108001803,GD,07.03.2025,40,638251.00,,,,10183BBL CPICK,20250307,20250703,10183,638251,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1018420250307,5108001803,GD,07.03.2025,40,564448.00,,,,10184BBL CPICK,20250307,20250703,10184,564448,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1018520250307,5108001803,GD,07.03.2025,40,131410.00,,,,10185BBL CPICK,20250307,20250703,10185,131410,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1018620250307,5108001803,GD,07.03.2025,40,1354406.00,,,,10186BBL CPICK,20250307,20250703,10186,1354406,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1018820250307,5108001803,GD,07.03.2025,40,382443.00,,,,10188BBL CPICK,20250307,20250703,10188,382443,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1018920250307,5108001803,GD,07.03.2025,40,453731.00,,,,10189BBL CPICK,20250307,20250703,10189,453731,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1019220250307,5108001803,GD,07.03.2025,40,417074.00,,,,10192BBL CPICK,20250307,20250703,10192,417074,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1019620250307,5108001803,GD,07.03.2025,40,408105.00,,,,10196BBL CPICK,20250307,20250703,10196,408105,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1020020250307,5108001803,GD,07.03.2025,40,397023.00,,,,10200BBL CPICK,20250307,20250703,10200,397023,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1020120250307,5108001803,GD,07.03.2025,40,501906.00,,,,10201BBL CPICK,20250307,20250703,10201,501906,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1020220250307,5108001803,GD,07.03.2025,40,620460.00,,,,10202BBL CPICK,20250307,20250703,10202,620460,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1020720250307,5108001803,GD,07.03.2025,40,425950.00,,,,10207BBL CPICK,20250307,20250703,10207,425950,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1020820250307,5108001803,GD,07.03.2025,40,408048.00,,,,10208BBL CPICK,20250307,20250703,10208,408048,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1020920250307,5108001803,GD,07.03.2025,40,1213285.00,,,,10209BBL CPICK,20250307,20250703,10209,1213285,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1021020250307,5108001803,GD,07.03.2025,40,238017.00,,,,10210BBL CPICK,20250307,20250703,10210,238017,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1021120250307,5108001803,GD,07.03.2025,40,552437.00,,,,10211BBL CPICK,20250307,20250703,10211,552437,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1021320250307,5108001803,GD,07.03.2025,40,500556.00,,,,10213BBL CPICK,20250307,20250703,10213,500556,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1021520250307,5108001803,GD,07.03.2025,40,575830.00,,,,10215BBL CPICK,20250307,20250703,10215,575830,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1021620250307,5108001803,GD,07.03.2025,40,490018.00,,,,10216BBL CPICK,20250307,20250703,10216,490018,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1021720250307,5108001803,GD,07.03.2025,40,552919.00,,,,10217BBL CPICK,20250307,20250703,10217,552919,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1022020250307,5108001803,GD,07.03.2025,40,95849.00,,,,10220BBL CPICK,20250307,20250703,10220,95849,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1022220250307,5108001803,GD,07.03.2025,40,1185634.00,,,,10222BBL CPICK,20250307,20250703,10222,1185634,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1022620250307,5108001803,GD,07.03.2025,40,672095.00,,,,10226BBL CPICK,20250307,20250703,10226,672095,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1022720250307,5108001803,GD,07.03.2025,40,303336.00,,,,10227BBL CPICK,20250307,20250703,10227,303336,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1022920250307,5108001803,GD,07.03.2025,40,694980.00,,,,10229BBL CPICK,20250307,20250703,10229,694980,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1023020250307,5108001803,GD,07.03.2025,40,458439.00,,,,10230BBL CPICK,20250307,20250703,10230,458439,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1023320250307,5108001803,GD,07.03.2025,40,367696.00,,,,10233BBL CPICK,20250307,20250703,10233,367696,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1023520250307,5108001803,GD,07.03.2025,40,356229.00,,,,10235BBL CPICK,20250307,20250703,10235,356229,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1023620250307,5108001803,GD,07.03.2025,40,639527.00,,,,10236BBL CPICK,20250307,20250703,10236,639527,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1023920250307,5108001803,GD,07.03.2025,40,691126.00,,,,10239BBL CPICK,20250307,20250703,10239,691126,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1024120250307,5108001803,GD,07.03.2025,40,836792.00,,,,10241BBL CPICK,20250307,20250703,10241,836792,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1024520250307,5108001803,GD,07.03.2025,40,254779.00,,,,10245BBL CPICK,20250307,20250703,10245,254779,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1024620250307,5108001803,GD,07.03.2025,40,484565.00,,,,10246BBL CPICK,20250307,20250703,10246,484565,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1024920250307,5108001803,GD,07.03.2025,40,685974.00,,,,10249BBL CPICK,20250307,20250703,10249,685974,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1025020250307,5108001803,GD,07.03.2025,40,806005.00,,,,10250BBL CPICK,20250307,20250703,10250,806005,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1025120250307,5108001803,GD,07.03.2025,40,521745.00,,,,10251BBL CPICK,20250307,20250703,10251,521745,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1025320250307,5108001803,GD,07.03.2025,40,456819.00,,,,10253BBL CPICK,20250307,20250703,10253,456819,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1025520250307,5108001803,GD,07.03.2025,40,156471.00,,,,10255BBL CPICK,20250307,20250703,10255,156471,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1025720250307,5108001803,GD,07.03.2025,40,475490.00,,,,10257BBL CPICK,20250307,20250703,10257,475490,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1025820250307,5108001803,GD,07.03.2025,40,403722.00,,,,10258BBL CPICK,20250307,20250703,10258,403722,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
,,0188,1106070,,1025920250307,5108001803,GD,07.03.2025,40,771250.00,,,,10259BBL CPICK,20250307,20250703,10259,771250,1106070_25_03_13.XLSx,2025-03-31 16:15:51.328296,202503
